lon,lat,spring_delta_ndvi
-104.7386466,32.93097842,9.322
-104.6315054,32.93915675,20.188
-104.5243422,32.94723436,20.107
-104.4171572,32.95521122,11.637
-104.3099508,32.96308729,17.885
-108.3615375,31.86989293,59.296
-108.2562564,31.8814879,57.516
-108.4806884,31.94719449,60.239
-108.3753231,31.95889939,74.951
-108.2699272,31.97050537,54.268
-108.4946196,32.03617401,46.055
-108.3891393,32.04789005,60.91
-108.2836284,32.05950708,77.805
-108.5085816,32.12513784,56.645
-108.4029862,32.13686508,65.986
-108.29736,32.14849321,68.242
-108.5225748,32.21408617,51.117
-108.4168639,32.22582465,66.412
-108.3111222,32.23746393,75.557
-108.5365991,32.30301916,48.509
-108.4307726,32.31476893,48.924
-108.3249151,32.32641941,55.291
-108.4447122,32.40369809,21.378
-108.3387387,32.41535982,40.999
-108.2327343,32.42692214,44.976
-108.458683,32.4926123,13.864
-108.3525932,32.50428533,29.144
-108.2464724,32.51585885,41.951
-108.140321,32.52733284,42.843
-108.034139,32.53870725,45.635
-107.9279268,32.54998205,36.18
-108.5788599,32.56972782,25.027
-108.472685,32.58151174,12.565
-108.3664787,32.59319611,16.99
-108.2602413,32.60478089,29.613
-108.1539731,32.61626604,39.649
-108.0476743,32.62765152,47.252
-107.9413452,32.63893731,39.318
-107.8349861,32.65012335,33.314
-107.7285971,32.66120962,28.274
-108.8054979,32.6347116,44.577
-108.6992699,32.64670617,37.331
-108.5930099,32.65860118,24.459
-108.4867183,32.67039658,12.561
-108.3803952,32.68209234,16.327
-108.274041,32.69368842,21.034
-108.1676558,32.70518478,27.524
-108.0612399,32.71658139,23.447
-107.9547937,32.7278782,20.152
-107.8483172,32.73907518,23.885
-107.7418109,32.75017229,18.407
-108.8199131,32.72354714,40.708
-108.7135684,32.73555343,31.643
-108.6071916,32.74746006,20.241
-108.500783,32.75926699,18.879
-108.3943429,32.77097419,16.722
-108.2878716,32.78258162,16
-108.1813691,32.79408924,19.788
-108.074836,32.80549701,15.233
-107.9682723,32.8168049,14.545
-107.8616783,32.82801286,16.933
-108.9407898,32.80025052,29.436
-108.8343605,32.81236828,31.239
-108.7278989,32.82438633,19.52
-108.621405,32.83630463,20.96
-108.5148793,32.84812314,19.378
-108.4083219,32.85984183,14.421
-108.3017332,32.87146066,12.256
-108.1951133,32.88297958,19.831
-108.0884625,32.89439857,12.064
-107.9817811,32.90571758,15.941
-107.8750694,32.91693658,12.292
-108.9553868,32.88904552,19.884
-108.8488404,32.90117518,19.929
-108.7422615,32.91320504,23.515
-108.6356504,32.92513506,26.813
-108.5290072,32.93696521,21.918
-108.4223323,32.94869544,14.815
-108.3156259,32.96032571,9.679
-108.1021197,32.98328624,10.478
-107.9953204,32.99461642,10.731
-107.8884906,33.0058465,1.111
-108.9700165,32.97782641,15.265
-108.8633528,32.98996802,23.173
-108.7566564,33.00200975,32.739
-108.6499277,33.01395154,30.084
-108.5431669,33.02579337,23.808
-108.4363742,33.03753518,16.107
-108.3295499,33.04917695,12.857
-108.2226943,33.06071864,9.196
-108.1158076,33.0721602,11.049
-107.901942,33.0947428,-8.933
-108.9846791,33.06659336,15.992
-108.8778978,33.07874698,19.469
-108.7710837,33.09080061,29.464
-108.6642372,33.10275423,26.097
-108.5573584,33.11460778,19.099
-108.4504477,33.12636124,11.867
-108.3435053,33.13801455,17.317
-108.2365314,33.14956769,10.311
-108.1295264,33.16102061,11.195
-108.0224904,33.17237328,7.99
-107.9154237,33.18362565,22.148
-108.9993747,33.15534654,15.412
-108.8924755,33.16751221,22.96
-108.7855435,33.17957782,21.177
-108.6785789,33.19154331,15.889
-108.5715819,33.20340864,8.07
-105.0086802,34.34876495,-8.82
-104.8996115,34.35717967,-4.894
-105.2373751,34.42064491,-0.355
-105.1282302,34.42927312,-3.6
-105.0190612,34.43779899,-8.318
-104.9098683,34.4462225,-7.336
-105.2480288,34.50965089,-3.734
-105.1387596,34.51828813,-5.314
-105.0294661,34.52682294,-5.281
-104.9201488,34.53525528,-7.476
-105.2587069,34.59864688,-1.974
-105.1493131,34.60729321,-3.605
-105.039895,34.61583699,-5.907
-104.9304529,34.6242782,-7.55
-104.820987,34.6326168,-12.924
-104.7114976,34.64085277,-9.384
-104.601985,34.64898608,-6.806
-104.4924495,34.65701669,-3.731
-105.2694097,34.68763309,1.99
-105.159891,34.69628853,1.822
-105.050348,34.70484133,-6.677
-104.9407808,34.71329144,-8.767
-104.8311897,34.72163885,-8.264
-104.7215751,34.72988352,-10.686
-104.6119373,34.73802542,-6.086
-104.5022764,34.74606452,-6.938
-104.3925928,34.75400079,-6.092
-105.2801371,34.77660969,3.338
-105.1704933,34.78527429,-0.265
-105.060825,34.79383613,-1.857
-104.9511325,34.8022952,-5.525
-104.8414161,34.81065145,-5.607
-104.731676,34.81890485,-6.084
-104.6219125,34.82705538,-7.725
-104.512126,34.83510301,-13.033
-104.4023167,34.8430477,-9.957
-104.2924849,34.85088943,-3.575
-104.1826309,34.85862817,-7.871
-105.1811201,34.87425066,1.402
-105.0713263,34.8828216,0.669
-104.9615082,34.89128965,-1.782
-104.851666,34.89965477,-3.748
-104.7418002,34.90791695,-6.947
-104.6319109,34.91607615,-10.055
-104.5219984,34.92413234,-15.176
-104.4120631,34.93208549,-12.42
-104.3021052,34.93993557,-11.086
-104.192125,34.94768255,-8.881
-105.1917715,34.96321784,-0.872
-105.0818519,34.97179791,-3.367
-104.9719078,34.98027498,-4.846
-104.8619397,34.98864903,-3.596
-104.7519478,34.99692002,-4.588
-104.6419323,35.00508792,-6.826
-104.5318937,35.01315271,-12.027
-104.421832,35.02111435,-11.556
-104.3117478,35.02897282,-13.956
-104.2016411,35.03672808,-12.57
-105.2024476,35.05217601,-1.873
-105.0924018,35.06076525,-3.816
-104.9823316,35.06925138,-2.026
-104.8722372,35.07763439,-2.294
-104.7621189,35.08591423,-3.749
-104.6519771,35.09409088,-11.304
-104.5418119,35.1021643,-8.318
-104.4316236,35.11013447,-11.918
-104.3214127,35.11800136,-12.336
-104.2111793,35.12576494,-11.084
-105.2131484,35.14112536,1.143
-105.1029762,35.14972381,-2.111
-104.9927795,35.15821905,-0.685
-104.8825586,35.16661105,-1.78
-104.7723137,35.17489978,-9.903
-104.6620451,35.18308521,-13.454
-104.5517531,35.19116731,-7.703
-104.441438,35.19914604,-8.902
-104.3311001,35.20702139,-12.554
-104.2207397,35.21479332,-13.109
-103.6865203,35.43021351,-12.77
-103.575775,35.43737982,-8.562
-103.465009,35.44444229,-8.367
-103.6955068,35.51925824,-16.157
-103.5846332,35.52643235,-11.513
-103.4737388,35.53350252,-7.112
-103.8154957,35.60100946,-11.1
-103.7045144,35.60829544,-19.144
-103.5935121,35.61547738,-10.85
-103.482489,35.62255527,-10.019
-103.8246532,35.69003133,-16.121
-103.713543,35.69732528,-20.576
-103.6024117,35.7045151,-15.734
-103.4912596,35.71160075,-12.764
-103.3800869,35.7185822,-12.038
-103.9450499,35.77163981,-17.3
-103.8338321,35.77904601,-15.06
-103.7225928,35.78634798,-14.95
-103.6113322,35.79354569,-14.012
-103.5000508,35.80063913,-15.286
-103.3887487,35.80762827,-22.228
-104.288289,35.83777054,-5.467
-104.1770083,35.84549773,-11.028
-104.0657052,35.85312067,-25.193
-103.9543798,35.86063933,-27.265
-103.8430326,35.86805369,-20.818
-103.7316637,35.87536371,-23.062
-103.6202736,35.88256936,-17.353
-103.5088625,35.88967063,-19.767
-103.3974308,35.89666747,-24.068
-104.2980294,35.92673796,-7.623
-104.1866192,35.93447368,-19.153
-104.0751865,35.94210504,-24.469
-103.9637316,35.94963201,-17.771
-103.8522546,35.95705456,-19.159
-103.740756,35.96437267,-21.457
-103.629236,35.9715863,-16.731
-103.517695,35.97869542,-19.488
-103.4061332,35.98570001,-24.527
-104.3077927,36.01569863,-13.766
-104.1962527,36.02344292,-22.68
-104.0846902,36.03108273,-25.04
-103.9731053,36.03861805,-20.63
-103.8614983,36.04604883,-22.074
-103.7498696,36.05337506,-15.794
-103.6382195,36.06059669,-14.783
-103.5265482,36.06771371,-19.109
-103.4148562,36.07472608,-18.168
-104.3175789,36.10465273,-20.975
-104.2059089,36.11240563,-27.494
-104.0942162,36.12005394,-22.787
-103.982501,36.12759764,-21.847
-103.8707638,36.13503669,-24.703
-104.3273881,36.19360047,-19.264
-104.2155877,36.20136202,-22.218
-104.1037646,36.20901886,-20.698
-108.2794611,31.33551284,45.547
-109.0251879,31.34107984,27.542
-108.9206921,31.35330858,40.641
-108.8161648,31.36543913,41.932
-108.7116064,31.37747145,29.59
-108.6070169,31.3894055,36.076
-108.5023967,31.40124124,42.082
-108.3977461,31.41297865,31.905
-108.2930652,31.42461767,33.257
-109.0396141,31.43009003,21.731
-108.9350054,31.44233014,27.222
-108.8303652,31.45447198,35.851
-108.7256937,31.4665155,19.962
-108.6209911,31.47846067,29.668
-108.5162576,31.49030745,41.846
-108.4114936,31.5020558,33.917
-108.3066992,31.51370569,34.165
-108.9493503,31.53133477,22.985
-108.8445969,31.54348794,34.826
-108.739812,31.55554272,13.986
-108.634996,31.56749905,26.113
-108.5301491,31.57935691,41.759
-108.4252715,31.59111625,31.933
-108.3203634,31.60277705,33.082
-108.2154251,31.61433926,36.088
-108.9637268,31.62032263,24.956
-108.8588599,31.63248719,40.103
-108.7539616,31.64455326,34.165
-108.6490319,31.65652081,33.267
-108.5440713,31.66838979,49.336
-108.4390798,31.68016018,38.185
-108.3340578,31.69183193,41.703
-108.2290054,31.70340502,51.305
-108.9781351,31.7092939,19.373
-108.8731546,31.72146989,31.33
-108.7681424,31.7335473,50.868
-108.6630989,31.74552611,36.401
-108.5580242,31.75740627,43.079
-108.4529186,31.76918775,44.296
-108.3477824,31.7808705,53.89
-108.2426158,31.7924545,46.484
-108.9925752,31.79824873,40.895
-108.8874808,31.8104362,35.97
-108.7823546,31.82252502,53.441
-108.677197,31.83451513,42.693
-108.5720081,31.84640652,43.5
-108.4667882,31.85819913,46.513
-109.0070473,31.88718731,46.467
-108.9018387,31.89938631,41.821
-108.7965983,31.91148657,46.455
-108.6913263,31.92348804,44.447
-108.5860229,31.93539069,52.154
-109.0215515,31.97610979,39.353
-108.9162285,31.98832037,42.287
-108.8108736,32.00043212,50.863
-108.7054869,32.012445,49.089
-108.6000688,32.02435898,59.929
-109.0360879,32.06501635,25.073
-108.9306502,32.07723856,34.883
-108.8251805,32.08936185,52.508
-108.719679,32.10138619,42.797
-108.614146,32.11331153,63.637
-108.945104,32.16614105,35.457
-108.8395193,32.17827593,42.398
-108.7339027,32.19031177,43.093
-108.6282544,32.20224853,63.792
-108.9595899,32.255028,46.78
-108.85389,32.26717453,41.436
-108.748158,32.27922192,49.2
-108.6423943,32.29117015,51.248
-108.9741081,32.34389959,50.768
-108.8682926,32.35605781,42.654
-108.7624451,32.36811681,61.386
-108.6565657,32.38007655,52.978
-108.5506546,32.39193698,34.144
-108.9886586,32.43275599,71.475
-108.8827274,32.44492595,36.206
-108.776764,32.4569966,33.144
-108.6707686,32.4689679,47.842
-108.5647415,32.48083981,23.735
-109.0032416,32.52159737,60.784
-108.8971944,32.53377912,51.614
-108.7911149,32.54586147,40.92
-108.6850033,32.55784439,37.626
-109.0178571,32.6104239,51.145
-108.9116937,32.62261749,46.19
-109.0325054,32.69923575,36.809
-108.9262255,32.71144123,39.906
-103.6780125,32.01779088,-1.29
-103.5719914,32.02498415,2.946
-103.4659513,32.03207751,6.009
-103.3598926,32.03907094,8.104
-103.2538156,32.04596442,11.889
-103.1477204,32.05275793,11.803
-103.6866058,32.10723987,-2.796
-103.580467,32.11444004,-3.534
-103.4743092,32.12154021,3.62
-103.3681328,32.12854036,5.025
-103.2619379,32.13544047,-0.46
-103.1557248,32.1422405,4.012
-103.6952182,32.19667425,2.8
-103.5889615,32.20388135,-2.658
-103.4826858,32.21098836,0.684
-103.3763913,32.21799525,2.971
-103.2700784,32.22490201,3.975
-103.1637471,32.2317086,1.503
-103.70385,32.28609418,6.791
-103.5974751,32.29330825,5.02
-103.4910812,32.30042213,5.771
-103.3846684,32.30743579,4.691
-103.2782371,32.31434923,6.502
-103.1717874,32.32116241,5.455
-103.0653198,32.32787531,2.163
-103.7125011,32.37549985,7.695
-103.6060078,32.38272091,13.368
-103.4994954,32.38984169,10.427
-103.392964,32.39686216,9.381
-103.2864141,32.4037823,5.705
-103.1798458,32.41060209,4.224
-103.0732594,32.41732151,6.357
-103.7211716,32.46489143,5.667
-103.6145596,32.47211952,13.723
-103.5079284,32.47924722,13.816
-103.4012783,32.48627453,15.037
-103.2946095,32.49320141,10.586
-103.1879222,32.50002784,8.607
-103.0812168,32.50675381,9.926
-103.7298616,32.55426911,-3.893
-103.6231307,32.56150424,4.47
-103.5163804,32.56863891,13.085
-103.4096112,32.57567307,15.561
-103.3028233,32.58260672,14.091
-103.1960168,32.58943983,15.473
-103.0891921,32.59617237,16.153
-103.7385711,32.64363305,-3.934
-103.631721,32.65087527,5.356
-103.5248515,32.65801692,10.219
-103.4179629,32.66505798,17.854
-103.3110555,32.67199843,14.743
-103.2041296,32.67883823,13.128
-103.0971854,32.68557737,9.071
-103.7473002,32.73298344,-6.818
-103.6403306,32.74023278,0.479
-103.5333416,32.74738145,2.246
-103.4263334,32.75442943,9.546
-103.3193064,32.7613767,17.338
-103.2122607,32.76822323,13.801
-103.1051967,32.774969,4.584
-103.756049,32.82232046,0.466
-103.6489597,32.82957694,-6.497
-103.5418508,32.83673266,-1.026
-103.4347228,32.84378759,11.83
-103.3275758,32.85074171,15.321
-103.2204101,32.857595,23.761
-103.1132261,32.86434744,7.974
-103.7648176,32.91164428,2.874
-103.6576082,32.91890793,-1.247
-103.5503793,32.92607073,-2.663
-103.4431311,32.93313264,8.977
-103.3358639,32.94009365,8.437
-103.2285779,32.94695373,17.169
-103.1212736,32.95371285,14.037
-103.6662762,33.00822595,2.73
-103.558927,33.01539585,0.709
-103.4515584,33.02246478,4.584
-103.3441707,33.0294327,10.962
-103.2367642,33.03629959,7.245
-103.1293392,33.04306543,8.437
-103.6749639,33.09753115,3.32
-103.567494,33.1047082,6.647
-103.4600047,33.11178416,5.463
-103.3524963,33.11875903,9.344
-103.2449691,33.12563277,0.939
-103.1374232,33.13240536,1.104
-103.6836712,33.18682373,10.293
-103.5760805,33.19400795,8.005
-103.4684702,33.20109099,9.786
-103.3608408,33.20807283,16.191
-103.2531925,33.21495344,10.846
-103.1455255,33.22173281,2.347
-103.6923983,33.27610387,9.552
-103.5846864,33.28329529,12.198
-103.4769549,33.29038543,12.776
-103.3692042,33.29737427,13.51
-103.2614345,33.30426179,12.398
-103.1536461,33.31104796,8.457
-103.7011452,33.36537174,8.93
-103.5933118,33.37257039,6.923
-103.4854589,33.37966766,12.943
-103.3775866,33.38666354,12.301
-103.2696953,33.39355799,11.762
-103.1617852,33.400351,3.797
-103.7099119,33.45462753,10.84
-103.6019569,33.46183344,10.509
-103.4939822,33.46893788,5.764
-103.3859881,33.47594082,8.872
-103.2779748,33.48284224,10.942
-103.1699428,33.48964211,10.699
-103.0618921,33.49634041,9.138
-103.7186986,33.54387141,11.41
-103.6106216,33.55108462,10.768
-103.5025248,33.55819626,7.43
-103.3944086,33.56520629,10.265
-105.3055495,33.1560969,1.113
-105.198163,33.16480434,4.485
-105.0907529,33.1734109,7.097
-104.9833194,33.18191656,6.484
-105.3161092,33.24524445,-3.453
-105.2086023,33.2539606,-2.477
-105.1010718,33.26257577,2.311
-104.9935179,33.27108994,7.748
-105.5418755,33.31662654,-1.922
-105.4342963,33.32555348,-6.704
-105.3266928,33.33437941,-6.236
-105.2190654,33.3431043,-3.865
-105.1114142,33.35172812,1.339
-105.0037395,33.36025084,3.493
-104.8960416,33.36867243,6.87
-105.6603998,33.39669423,-0.022
-105.5527246,33.40573122,-5.883
-105.4450247,33.41466714,-4.787
-105.3373004,33.42350194,-3.362
-105.2295521,33.43223561,-3.076
-105.1217799,33.44086811,-4.192
-105.0139843,33.44939942,-2.501
-104.9061653,33.4578295,0.853
-106.3176377,33.42937791,13.834
-106.2099953,33.43903041,10.117
-106.1023267,33.44858192,11.55
-105.994632,33.45803242,17.729
-105.8869115,33.46738186,15.353
-105.7791656,33.47663023,2.242
-105.6713944,33.48577748,2.949
-105.5635982,33.49482358,-1.815
-105.4557774,33.50376851,-3.338
-105.3479321,33.51261224,-4.735
-105.2400626,33.52135472,-3.424
-105.1321693,33.52999595,-2.681
-105.0242523,33.53853587,-2.673
-104.916312,33.54697447,-2.02
-106.3293823,33.51839202,14.671
-106.2216193,33.52805425,13.08
-106.1138299,33.53761541,14.024
-106.0060145,33.54707545,18.41
-105.8981731,33.55643434,22.108
-105.7903062,33.56569205,20.073
-105.6824139,33.57484855,3.708
-105.5744966,33.5839038,-0.426
-105.4665545,33.59285779,-4.931
-105.3585879,33.60171047,4.07
-105.2505971,33.61046181,-1.036
-105.1425822,33.61911179,-4.587
-105.0345437,33.62766037,-3.15
-104.9264818,33.63610753,-2.762
-106.3411535,33.60739388,8.72
-106.2332697,33.6170659,13.27
-106.1253593,33.62663673,15.177
-106.0174228,33.63610635,16.608
-105.9094603,33.64547473,22.196
-105.8014721,33.65474183,14.782
-105.6934585,33.66390762,2.691
-105.5854198,33.67297207,-1.218
-105.4773562,33.68193514,-3.053
-105.369268,33.69079681,-6.886
-105.2611555,33.69955705,-8.811
-105.1530189,33.70821583,-7.592
-105.0448585,33.71677311,-3.869
-104.9366747,33.72522886,-4.862
-106.028857,33.72512532,13.758
-105.9207731,33.73450322,20.791
-105.8126634,33.74377975,15.243
-105.7045282,33.75295487,7.705
-105.5963678,33.76202855,2.5
-105.4881824,33.77100076,2.257
-105.3799724,33.77987146,-9.585
-105.2717379,33.78864063,-12.904
-105.1634793,33.79730824,-12.55
-105.0551969,33.80587425,-8.228
-104.9468908,33.81433864,-4.992
-106.0403173,33.81413253,14.577
-105.9321117,33.82352,12.294
-105.8238802,33.832806,11.344
-105.7156231,33.84199049,4.964
-105.6073408,33.85107343,2.583
-105.4990333,33.86005481,-3.879
-105.3907012,33.86893459,-7.046
-105.2823445,33.87771273,-13.593
-105.1739636,33.88638921,-14.886
-105.0655588,33.89496399,-12.321
-104.9571303,33.90343705,-7.948
-105.8351226,33.92182074,6.026
-105.7267434,33.93101464,2.952
-105.6183388,33.9401069,-0.481
-105.509909,33.94909749,-7.177
-105.4014545,33.95798637,-6.736
-105.2929753,33.96677353,-7.892
-105.1844719,33.97545891,-14.364
-105.0759444,33.98404251,-10.945
-104.9673932,33.99252427,-11.91
-105.8463906,34.01082417,5.54
-105.737889,34.02002752,1.187
-105.6293619,34.02912913,2.507
-105.5208096,34.03812897,-0.546
-105.4122323,34.04702701,-4.507
-105.3036304,34.05582321,-3.153
-105.1950041,34.06451754,-7.233
-105.0863537,34.07310998,-15.235
-104.9776795,34.08160049,-14.16
-105.8576844,34.09981647,1.205
-105.7490601,34.10902931,1.786
-105.6404102,34.11814031,1.633
-105.5317351,34.12714944,-2.277
-105.4230349,34.13605666,-2.567
-105.3143099,34.14486195,-3.391
-105.2055605,34.15356527,-5.841
-105.0967869,34.16216659,-12.677
-104.9879894,34.17066589,-13.709
-105.8690041,34.18879781,2.88
-105.7602568,34.19802019,2.181
-105.6514839,34.20714062,1.526
-105.5426856,34.21615907,0.051
-105.4338621,34.22507553,2.762
-105.3250139,34.23388994,1.634
-105.2161411,34.24260229,-3.728
-105.107244,34.25121253,-10.61
-104.9983229,34.25972065,-11.959
-105.2267459,34.33162877,-0.179
